A1PJKGNMUEGEWO|the millennium falcon expansion pack is an expansion for the xwing miniature game which happens to include awesome model of the millennium falcon  the sculpt and paint job of the miniature of this iconic ship is just amazing and for many players of the xwing miniature game this miniature an expansion hard to passat about  long you will be hard pressed to find a better model of the millennium falcon at such affordable price  on top of that this miniature is at scale with respect to others such as the xwing and tie fighters of the starter xwing miniature gamein addition to the millennium falcon this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial and a rulesheet  of course there are plenty of other tokens as those included for the xwing miniature gamehowever the cards included in the expansion take the spotlight after the miniature  this expansion includes shipspilots han solo lando calrissian chewbacca and an outer rim smuggler copilotgunner cards luke skywalker nien nunb chewbacca and a weapons engineer elite talent cards  draw their fire  veteran instincts and  elusiveness missile cards concussion and assault missiles modification cards x shield and x engine upgrades title card millennium falcon and reference cardthe yt the designation for the standard ship that the millennium falcon is based on is one point less agile than the xwing  in addition it can not perform hard turns at speed  but instead it can perform a koiogran turn at speed  and hard turns at speed   however what it lacks in agility it more than over compensate in hull and shields  an the  arc of fire for its primary weapon is not something to laugh at either specially on the millennium falconoverall this is very good model for star wars fans and hard to pass expansion for xwing players|spam
A1PJKGNMUEGEWO|the slave i expansion pack is an expansion for the xwing miniature game which happens to include great model of boba fetts slave i the sculpt of this miniature is amazing and the paint job is just spot on to the slave i in the empire strikes back  those fans of the infamous bounty hunter are going to have a treat with this onethis miniature is about  tall and can only be mounted in flight mode  also it is at scale with other miniatures in the xwing miniature game such as the xwing and tie fighters  at least im taking the fantasy flight games modelers word on thisin addition to the slave i this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial and a rulesheet  of course there are plenty of other tokens as those included for the xwing miniature gamehowever the cards included in the expansion take the spotlight after the miniature this expansion includes shipspilots boba fett kath scarlet krassis trelix and one bounty hunter copilotgunner cards  gunner and a mercenary copilot elite talent cards  expose and  veteran instincts cannon cards  ion cannon and  heavy laser cannon missile cards  homing missiles and  assault missiles proximity mines and  seismic charges cards modification cards  stealth devices title card slave i and reference cardsthe slave i is a match to the xwing in attack and agility in addition it can perform a koiogran turn at speed  and has double the hull and shields plus an additional back firing arcoverall this is very good model for star wars fans and hard to pass expansion for xwing players|spam
A1PJKGNMUEGEWO|the awing expansion pack is an expansion for the xwing miniature game which happens to include great model the sculpt and paint of this miniature are really good certainly this is one to consider for the rebelsthis miniature is about  long x  wide also it is at scale with other miniatures in the xwing miniature game such as the xwing and tie fightersin addition to the awing this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial and a rulesheet of course there are plenty of other tokens as those included for the xwing miniature gamehowever the cards included in the expansion take the spotlight after the miniature this expansion includes shipspilots tycho celchu arvel crynyd green squadron pilot and a prototype pilot elite talent cards  push the limit and  deadeye missile cards  concussion missiles  homing missiles and  cluster missiles reference card boostawing is match to the tie fighter in attack and agility it can perform a koiogran turn at speed  instead of speed  and straight at speed  and hard turns at speed  are green maneuver it is only two hull but has two shields instead of the barrel roll it has a boost and target lock actionsoverall this is good model for star wars fans and hard to pass expansion for xwing players|spam
A1PJKGNMUEGEWO|the tie interceptor expansion pack is an expansion for the xwing miniature game which happens to include great model the sculpt and paint of this miniature are really good certainly this is one to consider for the rebelsthis miniature is about  long x  wide also it is at scale with other miniatures in the xwing miniature game such as the xwing and tie fightersin addition to the tie interceptor this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial and a rulesheet of course there are plenty of other tokens as those included for the xwing miniature gamehowever the cards included in the expansion take the spotlight after the miniature this expansion includes shipspilots soontir fel turr phennir fels wrath saber squadron pilot avenger squadron pilot and a alpha squadron pilot elite talent cards  elusiveness and  daredevil reference card boosttie interceptor matches to the tie fighter in agility ans hulls it can perform a koiogran turn at speed  instead of speed  and straight at speed  and hard turns at speed  are green maneuver  in addition it has the boost actionoverall this is great model for star wars fans and hard to pass expansion for xwing players|spam
A1PJKGNMUEGEWO|the lambda shuttleexpansion pack is an expansion for the xwing miniature game which happens to include a great model the sculpt is great but the paint job suffered a bit as something is off i wanted to buy this one just to collect as it takes a better player than me to put it on playthis miniature is to scale to other xwing miniatures such as the millennium falcon or slave iin addition to the lambda shuttle this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial a rulesheet and plenty of other tokens as those included for the xwing miniature gameas in other expansions the cards included take the spotlight after the miniature this expansion includes shipspilots captain kagi  colonel jendon  captain yorr  and an omicron group pilot  crew cards darth vader rebel captive weapon engineer navigator flight instructor and intelligence agent sensor cards advanced sensors and sensor jammer utility cards  antipursuit lasers cannon card heavy laser cannon title card stlambda shuttle has lower agility than an xwing but as much firepower compared to an xwing the lambda shuttle has no straight at speed  or hard turns at speed   in addition it takes stress on turns at speed  and hard turns at speed   it has no koiogran turn  but it can perform a  maneuver full stop same facing at speed  instead  this one is also a red maneuver  however the lamda shuttle superior hulls  and superb shields  are better than the xwingoverall this is good model for star wars collectors but is a shuttle so its difficult to handle in battle|spam
A1PJKGNMUEGEWO|the bwing expansion pack is an expansion for the xwing miniature game which happens to include a great model the sculpt and paint of this miniature are really good i wanted to buy this one just to collect but i may try it in a friendly matchthis miniature is about  tall x  wide of course it is at scale with other miniatures in the xwing miniature game such as the xwing and tie fightersin addition to the bwing this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial a rulesheet and plenty of other tokens as those included for the xwing miniature gamehowever the cards included in the expansion take the spotlight after the miniature this expansion includes shipspilots ten numb  ibtisam  dagger squadron pilot  and a blue squadron pilot  missile cards  avance proton torpedoes and  proton torpedoes cannon card ion cannon and  autoblaster sensor card  firecontrol system reference card ion tokenbwing is less agile than the xwing but has the same attack power  it can not perform hard turns at speed  but instead it can perform a koiogran turn at speed  and hard turns at speed  but with stress  it also takes stress on turn at speed  and straight at speed   this ship compensate on shields  instead and it also have a barrel roll maneuveroverall this is good model for star wars collectors but a tough fighter if you can master it|spam
A1PJKGNMUEGEWO|the hwk is an expansion for the xwing miniature game which happens to include a great model  i had passed and almost decided not to get this ship because it is not from the movies but now i regret not getting this ship earlier the sculpt and paint job are awesome in this model  so if you ever played dark forces and loved the game you must get this ship  and if you never played the game you may still want to add this support ship to your collectionthis miniature is about  long x  wide  and i believe fantasy flight games to be  at scale with other miniatures in the xwing miniature game such as the xwing and tie fightersin addition to the hwk this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial a rulesheet and plenty of other tokens as those included for the xwing miniature gamethe cards included in the expansion put this expansion over the top this expansion includes shipspilots jan ors  kyle katarn  roark garnet  and a rebel operative  specialty cards saboteur intelligence agent and recon specialist turret cards ion cannon turret  blaster turret  title card moldy crow reference cards modifications and ion tokenas i look through the cards i see that the pilots and the title card make this ship a good support for your fighters  the hwk is as agile  as an xwing but a lot less powerful  without a turret card  in addition it is less maneuverable as it can only perform hard turns at speed   and turns at speed  and straight at speed  are red  on top of that it has no koiogran turns  it does have a slightly better hull  but poor shields overall this is great model for star wars collectors a good support ship which include a killer nostalgia factor|spam
A1PJKGNMUEGEWO|the z headhunter is an expansion for the xwing miniature game which happens to include a great model as the supposed predecessor of the xwing i had to get this one the model is awesome incorporating the earlier ideas of how the xwing was supposed to bethe sculpt and paint of this miniature are excellent this miniature is about  long x  wide this ship is as big as the xwing so it is at scale with other miniatures in the xwing miniature game such as the xwing and tie fightersin addition to the z this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial a rulesheet and plenty of other tokens as those included for the xwing miniature gamei had no expectations but the cards included in the expansion make this ship even more interesting this expansion includes shipspilots  pts  pts  pts and  pts talent upgrades wingman and decoy utility upgrade munition failsafe missile upgrades assault missiles  and ion pulse missiles  reference cards modifications and titles and ion tokenas expected the z is not as powerful  or has as much hull  as an xwing but it is as agile  and has about the same shields  it is as maneuverable as an xwing but can perform a koiogran turn at  instead  with stressoverall this is great model for star wars collectors and an inexpensive version of the favorite rebel fighter|spam
A1PJKGNMUEGEWO|the tie defender is an expansion for the xwing miniature game which happens to include a great model  i had been waiting for this expansion since it was announced because it ties nicely to the awesome tie fighter simulator from many years agothe sculpt and paint of this miniature are really good  this miniature is about  long x  wide  i believe fantasy flight games has this ship at scale with other miniatures in the xwing miniature game such as the xwing and tie fightersin addition to the tie defender this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial a rulesheet and plenty of other tokens as those included for the xwing miniature gamei had no expectations but the cards included in the expansion are interesting  this expansion includes shipspilots rexler brath  pts colonel vessery  pts onyx squadron pilot  pts and delta squadron pilot  pts talent upgrades predator and outmaneuver cannon upgrade ion cannon  missile upgrade ion pulse missiles  utility upgrade munition failsafe reference cards modifications and titles and ion tokenthe tie defender is as agile  as a tie figher and as powerful  as an xwing with stronger shields   it is as maneuverable as a tie fighter with some difference  unlike the tie fighter it can perform a turn at speed   it can perform a koiogran turn at speed  only but takes no stress  on top of that all straight movement from  to  are green  however it take stress on hard turns at speed  and   an only perform hard turns at speed  and turns at speed  and straight at speed  are redoverall this is great model for star wars collectors and an incredible expensive fighter with a killer nostalgia factor|spam
A1PJKGNMUEGEWO|the tie phantom is an expansion for the xwing miniature game which happens to include a good model  im not familiar with this ship from the star wars eu but the ship looks intriguing so i decided to get this onethe sculpt and paint of this miniature are really good this miniature is about  long x  wide not knowing better i believe fantasy flight games has this ship at scale with other miniatures in the xwing miniature game such as the xwing and tie fightersin addition to the tie phantom this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial a rulesheet and plenty of other tokens as those included for the xwing miniature gamei had no expectations but the cards included in the expansion make this ship even more interesting this expansion includes shipspilots whisper  pts colonel vessery  pts onyx squadron pilot  pts and delta squadron pilot  pts crew cards recon specialist and tactician cannon upgrade ion cannon  system upgrade fire control system utility upgrades stygium particle accelerator and advanced cloaking device reference cards modifications and titles cloak action and decloakthe tie phantom is as agile as an xwing  more powerful  but with less hull  and about the same shields  it is as maneuverable as a tie fighter but unlike the tie fighter it can not go straight at speed   however it does include the cloak abilityoverall this is great model for star wars collectors and an intriguing expensive fighter|spam
A1PJKGNMUEGEWO|the ewing is an expansion for the xwing miniature game which happens to include a good model i got this ship from the micro machines action fleet collection but im not familiar with this ship from the star wars eu the ship looks intriguing so i decided to get this onethe sculpt and paint of this miniature are really good this miniature is about  long x  wide not knowing better i believe fantasy flight games has this ship at scale with other miniatures in the xwing miniature game such as the xwing and tie fightersin addition to the ewing this expansion includes a stand and a base for the miniature two ship tokens for the base one maneuver dial a rulesheet and plenty of other tokens as those included for the xwing miniature gamethe cards included in the expansion make this ship interesting this expansion includes shipspilots corran horn  pts etahn abaht  pts blackmoon squadron pilot  pts and knave squadron pilot  pts talent upgrade outmaneuver torpedo upgrade flechette torpedoes  system upgrade advanced sensors astromech upgrades rt and r astromech reference card boost actionthe ewing is as powerful as an xwing  more agile  and has stronger shield  but less hull  it is as maneuverable as an xwing with a straight speed up to  perform a koiogran turn at speed  and  at a cost of stress but has green turn at speed  instead of overall this is another great model for star wars collectors and an interesting and expensive fighter from the eu|spam
AJGU56YG8G1DQ|this is a fantastic game  its easy to take on the go like if youre looking for a good game to take on vacation though not a car game pieces will go everywhere if you try to play in the car  excellent for encouraging verbal creativity  bananagrams is very similar to scrabble but without the game board so you have more freedom to build words however you can  this is a great game for encouraging kids to expand their vocabulary and get creative|spam
A1Z54EM24Y40LL|we have noticed that many of these scene it games lately have had poorer and poorer quality in game pieces and boards  this one is no different  plus this particular version is focused on the newer disney shows ie disney channel shows and not so much the movies  it is for the avid disney buff and quite honestly most boys have not seen all the disney fairy princess movies so theyre at a bit of a disadvantage in this game  theres a span here of age groups those of us that grew up with all the disney princess movies and i mean the old ones have quite a bit of fun with this thing  plus weve seen the newer shows so hey we can beat just about anyone  but if you have all boys in the house you might want to go for a battleship game  they just wont know all the princess films that are a must to win the game nor will they know all the new girlfocused disney channel shows like shake it upbased on these features i can recommend the game but again it just depends on whos playing  take it to your grandparents house theyll have a ball with it|ham
A1POFVVXUZR3IQ|my twoyear old girl loves this game its easy and you dont have to be able to read to play it fans of the book will find it a great follow upthe child will be able to easily match up the pieces and it provides good educational skills whilst being fun at the same time|spam
AJGU56YG8G1DQ|i remember playing this when i was little  when we first got it i wasnt very interested in the game itself it was more just fun to set up the traps and set them off  thats one of the reasons its fun for a large age group even if you dont care about the game its still entertaining  young children do need supervision as some of the parts require fine motor skills to set up that most young children dont possess yet|spam
A1Z54EM24Y40LL|this is just a great toy  ours has gone through  children  of them boys and its still like new  little tikes makes things that last forever and this is no exception  the trays snap off for easy cleanup but stay on when needed by children  its just so much fun for them to be able to draw on one side and paint on the other at the same time  we buy the finger paint sets and use the paper that is included in them and also they make extra paper sets sold separately that provides the slippery side needed for finger painting  i love how easily this easel cleans up and requires very little maintenance  a great buy for a lot of fun|spam
A1Z54EM24Y40LL|you have to buy this car  either this one or the police car  theyre just so very durable that nothing gets in their way  ours has gone through  children already and its still going strong  my nephews used to roll down the driveway with one hanging on the roof and just had a ball with it  and it goes way past the recommended age limit on the fun factor  ive seen yearolds in them and just having a great time  a great toy by little tikes and if you have a wiggles fan in your house it doubles as a big red car  we had this before they came out with a big red car so thats how weve used ours  very nice toy and well worth every penny we paid|spam
AJGU56YG8G1DQ|i had a set just like this as a kit and was thrilled to find it again  my board had long since bitten the dust and it was nice to play chinese checkers again  great strategy game  the marbles were plastic but still worked  id buy it again|spam
A1Z54EM24Y40LL|this is truly a great toy  no wonder it won the dr toy award  we bought this for our little one when he was two and he just loved it from the start  one thing we spend time on is aural teaching which this toy certainly plays a part  in order to get the ornery clown back into the box the song has to play completely and then you hear a little click thats when the clown will stay in the box  teach your child to listen for that click and you will be teaching him patience and how to closely pay attention  great great toy  ours is used all the time and doesnt even look as if its ever been out of the box  highly recommend|spam
AJGU56YG8G1DQ|jack in the boxes are great classic toys  this one even has the classic jester that pops out  the crank is easy enough to turn that most toddlers wont have a problem turning the handle  the jester goes back in pretty easily too  this is sure to keep little ones amused for quite a while|spam
AJGU56YG8G1DQ|this makes a great first time pet for little kids  preparing the water and waiting for the eggs to hatch are a test of patience for very young children but feeding aerating the water and making sure not to knock the tank over are all very important lessons in responsibility  good way to test if kids are ready for more responsibility  this kit is a good choice since its the classic tank and kit without all the fancy accessories some of the other ones have|spam
A1POFVVXUZR3IQ|my fiveyearold was learning about the butterflys life cycle at school and i thought getting this live butterfly garden would be a great idea and it was we bought one through amazon and another off a different site with the same wonderful results like many other reviewers have mentioned its preferable that one waits until spring to order this as firstly the larvae will not travel well in the cold weather and secondly releasing butterflies into the frigid cold would be a cruel thing to do also the kit does not come with the larvae  you need to mail in the voucher that comes with the kit together with a minimal processing fee of three dollars and the company will send the larvae and food we received five larvae in their own little container and food all five turned into butterflies  and watching the entire processlife cycle is a wondrous experience indeed my daughter was amazed at how the caterpillars turned into chrysalis and finally transformed into butterflies  the expression on her face alone was worth the entire experiment the butterflies are the painted lady variety and are beautiful to behold  we released them after a few days this is a wonderful learning and observational tool which will encourage childrens interest in science and to appreciate the beauty of nature highly recommended|spam
AJGU56YG8G1DQ|great for young kids  who didnt love playing with bean bags as a kid  a great product to have around the house and let the kids or you come up with games who can balance a bean bag on their head the longest  make up a toss game so kids can practice their aim  or try something as simple as playing catch with them  the possibilities are endless|spam
AJGU56YG8G1DQ|this is a fantastic travel toy  it keeps kids entertained and gives them something to do when it gets dark  fun for sleepovers or fun right before bed  unleash kids creativity with this light writer  easy to use and you can erase the drawings and start over|spam
AJGU56YG8G1DQ|this map is excellent  kids will enjoy this as a puzzle and it will help them learn the states where they are and the capital of each  i had a map puzzle like this when i was a kid and i loved it  it helped me out a lot when i needed to learn the states for school|spam
AJGU56YG8G1DQ|this is a great idea for any child  the bright colors make it easy for babies to focus on and its great for developing coordination  the set i got for a friend arrived and is very high quality  we were very impressed and her son loves it|spam
AJGU56YG8G1DQ|this is a great game for little kids  it encourages creativity and creating a story can be a cooperative effort  it can be a great memory game too  i would recommend it|spam
AJGU56YG8G1DQ|i always had some type of gyroscope around when i was growing up and i always preferred the metal ones  this chandler was always a personal favorite of mine and i was very happy to come across it recently  reminded me how much fun gyroscopes are for kids or adults|spam
A1Z54EM24Y40LL|the bell on this piece should be louder than it is  it really hardly makes any sound at all  however it is a very cute piece and is a nice addition to your set  look for a sale though  i think the price is a little high for what you get|spam
A1Z54EM24Y40LL|this set is a definite must to help make more and more railways  you really cant do anything too exciting without these sets  the durability of brio is just unmatched and were just so thrilled with the substantiality of their products and this one is no different  now were off to get more supports  thanks brio|spam
AJGU56YG8G1DQ|the object of the game is simple but the patterns youre looking for can be difficult enough to see that its a challenging game for children and adults alike  hours of addicting fun i would highly recommend this  great family game and small enough that its easy to pack for traveling|spam
AJGU56YG8G1DQ|i love games that combine luck and skill  the game itself is like gin and rummy in that you need to find  sets or runs and each round progresses in a certain pattern dont worry its easy to understand when you start playing  you need skill to see the possible sets you can create and play your hand properly to go out before your opponents  you also need luck someone lagging all game can suddenly get good hands and when played correctly come from behind to win it allgreat for groups of players with various ages  easy to learn  entertaining for hours  i would highly recommend this|spam
AJGU56YG8G1DQ|i may be  years old but i remember playing with these as a kid and still love them  great creative toy for kids of pretty much any age  you could even think of ways to integrate these into school have a report on abraham lincoln  why not build the log cabin home he was born in as a visual aid  i cant wait for my younger cousins birthday to come around i know what im getting him|spam
AJGU56YG8G1DQ|this is a fantastic learning toy for little kids  in addition to practicing handeye coordination kids can practice matching colors and shapes together  toys such as this can be useful when kids are trying to learn their shapes and colors  the construction is sturdy as well|spam
AJGU56YG8G1DQ|i love pulling this out when i have a bunch of friends over  its great since you can have  players  its hilarious when people try to justify a madeup word they want to play  great for family gatherings too since its fun for adults or kids|spam
AJGU56YG8G1DQ|i always wanted one of these as a kid  i finally got to play with this one that my younger cousin got  its great for any kid who enjoys building things helps develop problem solving a bit too|spam
AJGU56YG8G1DQ|i had one of these marble runs when i was a kid and was thrilled when i got to give one to my friends kid  its the type you set up yourself so you can change the course  very fun when used in combination with dominoes|spam
AJGU56YG8G1DQ|i was always more of an ants in the pants fan myself but i recently played this with my young nephew and he loved it  it requires less coordination than ants in the pants so he enjoyed it more  for very young children it is a game that they need an adult for since they often dont have the patience or coordination to put the ice back in  that just means that its a good game for when playtime is also parentchild bonding time|spam
A1Z54EM24Y40LL|what a great toy  talk about imagination  and then again theres the tonka quality  this guy gets slammed around quite a bit and still looks brand new  plus its great imaginative fun in the sandbox and in the house  dont pass this one up|spam
AJGU56YG8G1DQ|this is a fantastic classic toy for any kid  i absolutely loved mr  mrs potato head when i was little and i have yet to meet someone who didnt like them  it lets kids be creative and use their imaginations to make different faces then have fun playing  its also good for helping young kids learn the parts of the body  one of the best features is that you can store the pieces inside the potato body|spam
A1Z54EM24Y40LL|like all of our other tonka trucks this thing is just virtually indestructable  ours gets almost a daily use digging in the garden and then dumping the dirt into the huge dump truck and off it goes on another adventure  my only complaint is that the digger is made of plastic and quite frustrating to a little guy who is trying to dig through some tough terrain  it can be a little trying to manipulate at times so keep this in mind when looking at the age limit  ours was bought at age  and it was still a little aggravating for him  however it has provided tons of fun both inside and out and is a very nice compliment to his other trucks  highly recommend|spam
AJGU56YG8G1DQ|most junior versions of games are just a simplified version of the original  i love this one since its a bit different  rather than the general idea of a city with famous streets railroads and utilities play is centered around an amusement park  its much more fun for little kids and appeals to their imaginations a bit more  as an added plus it helps kids practice their math skills|spam
A1POFVVXUZR3IQ|my husband and i love monopoly but needed something simpler to play it with our yearold and the monopoly junior edition fits the bill perfectly the premise is simple and easy to understand making it fun for our child the game includes little ticket booths in various colors  to correspond to ones chosen token that can be purchased and put on different places on the board and which can then be used to charge rent when another players token lands on it the currency denomination comes in     and  and our yearold was able to handle giving and taking of currency quite well the only thing that we had to help her with was reading out the chance cards which require some level of reading skillother than that this is a fun game with simple rules that is not as competitive as the more grownup version of monopoly which can even test the mettle of seasoned players if your family loves monopoly and wish to include young members in the game then the junior monopoly may just fit the bill|spam
AJGU56YG8G1DQ|this is a great educational game  my niece is currently learning to read and her mom found this to be a very useful game  it helps her identify letters and familiarize herself with words|spam
